# path	line	bandit_rule	reason	owner	review_by	replacement_plan
# ratchet_max_entries: 91
# Inventory of every line-level `# nosec` suppression in the tracked Python source.
# scripts/ci/check_nosec_inventory.py enforces: (1) every real nosec in the tree is
# registered here (no silent/unregistered suppressions), (2) every registered entry
# still points at a real nosec (no stale/moved entries), (3) review_by has not expired,
# and (4) the total entry count never exceeds ratchet_max_entries above (only ever
# tightened via --update, never loosened by hand).
# bandit_rule is 'ALL' for a bare `# nosec` with no specific rule code.
core/db/prompt_registry.py	185	B608	PROMPT_REGISTRY_COLUMNS sabit modül seviyesi değerdir, kullanıcı girdisi değildir.	@niluferbagevi-gif	2026-10-22	N/A - identifier is validated/allowlisted; would only change if the query builder migrates to a full ORM/parameterized identifier API.
core/db/prompt_registry.py	223	B608	PROMPT_REGISTRY_COLUMNS sabit modül seviyesi değerdir, kullanıcı girdisi değildir.	@niluferbagevi-gif	2026-10-22	N/A - identifier is validated/allowlisted; would only change if the query builder migrates to a full ORM/parameterized identifier API.
core/doctor/__init__.py	16	B404	subprocess module import; all call sites in this file use shell=False with fixed/validated argv lists.	@niluferbagevi-gif	2026-10-22	N/A - required import for controlled subprocess execution.
core/doctor/__init__.py	55	B603	noqa: S603 - command list is internally constructed.	@niluferbagevi-gif	2026-10-22	N/A - required pattern for controlled subprocess execution; revisit only if a safer wrapper is adopted project-wide.
core/doctor/__init__.py	886	B105	Empty sentinel; real value is parsed below.	@niluferbagevi-gif	2026-10-22	N/A - non-secret sentinel/placeholder.
core/doctor/__init__.py	1314	B603	Executable path and argument list are controlled.	@niluferbagevi-gif	2026-10-22	N/A - required pattern for controlled subprocess execution; revisit only if a safer wrapper is adopted project-wide.
core/judge.py	215	B311	güvenlik değil örnekleme oranı amaçlıdır.	@niluferbagevi-gif	2026-10-22	N/A - non-cryptographic use; no replacement planned.
core/llm_client.py	334	B311	güvenlik değil jitter/backoff amaçlıdır.	@niluferbagevi-gif	2026-10-22	N/A - non-cryptographic use; no replacement planned.
core/multimodal.py	20	B404	subprocess module import; all call sites in this file use shell=False with fixed/validated argv lists.	@niluferbagevi-gif	2026-10-22	N/A - required import for controlled subprocess execution.
core/multimodal.py	91	B603	komut listesi iç kaynaklıdır.	@niluferbagevi-gif	2026-10-22	N/A - required pattern for controlled subprocess execution; revisit only if a safer wrapper is adopted project-wide.
core/multimodal.py	95	B603	komut listesi iç kaynaklıdır.	@niluferbagevi-gif	2026-10-22	N/A - required pattern for controlled subprocess execution; revisit only if a safer wrapper is adopted project-wide.
core/rag/backends/pgvector.py	106	B608	SQL built via f-string/format, but the interpolated identifier is validated against an allowlist or is a module-level constant, not user input.	@niluferbagevi-gif	2026-10-22	N/A - identifier is validated/allowlisted; would only change if the query builder migrates to a full ORM/parameterized identifier API.
core/rag/backends/pgvector.py	187	B608	pg_table içi kontrollü tablo adı üreticisinden gelir, kullanıcı girdisi değildir.	@niluferbagevi-gif	2026-10-22	N/A - identifier is validated/allowlisted; would only change if the query builder migrates to a full ORM/parameterized identifier API.
core/rag/backends/pgvector.py	220	B608	SQL built via f-string/format, but the interpolated identifier is validated against an allowlist or is a module-level constant, not user input.	@niluferbagevi-gif	2026-10-22	N/A - identifier is validated/allowlisted; would only change if the query builder migrates to a full ORM/parameterized identifier API.
core/rag/backends/pgvector.py	239	B608	pg_table içi kontrollü tablo adı üreticisinden gelir, kullanıcı girdisi değildir.	@niluferbagevi-gif	2026-10-22	N/A - identifier is validated/allowlisted; would only change if the query builder migrates to a full ORM/parameterized identifier API.
core/rag/backends/pgvector.py	271	B608	SQL built via f-string/format, but the interpolated identifier is validated against an allowlist or is a module-level constant, not user input.	@niluferbagevi-gif	2026-10-22	N/A - identifier is validated/allowlisted; would only change if the query builder migrates to a full ORM/parameterized identifier API.
core/router.py	269	B608	_TABLE_NAME assert_safe_sql_identifier ile doğrulanmıştır.	@niluferbagevi-gif	2026-10-22	N/A - identifier is validated/allowlisted; would only change if the query builder migrates to a full ORM/parameterized identifier API.
core/router.py	273	B608	_TABLE_NAME assert_safe_sql_identifier ile doğrulanmıştır.	@niluferbagevi-gif	2026-10-22	N/A - identifier is validated/allowlisted; would only change if the query builder migrates to a full ORM/parameterized identifier API.
core/router.py	280	B608	SQL built via f-string/format, but the interpolated identifier is validated against an allowlist or is a module-level constant, not user input.	@niluferbagevi-gif	2026-10-22	N/A - identifier is validated/allowlisted; would only change if the query builder migrates to a full ORM/parameterized identifier API.
core/router.py	292	B608	_TABLE_NAME assert_safe_sql_identifier ile doğrulanmıştır.	@niluferbagevi-gif	2026-10-22	N/A - identifier is validated/allowlisted; would only change if the query builder migrates to a full ORM/parameterized identifier API.
github_upload.py	25	B404	subprocess module import; all call sites in this file use shell=False with fixed/validated argv lists.	@niluferbagevi-gif	2026-10-22	N/A - required import for controlled subprocess execution.
github_upload.py	113	B603	args listesi sistem içi oluşturulur, shell kullanılmaz.	@niluferbagevi-gif	2026-10-22	N/A - required pattern for controlled subprocess execution; revisit only if a safer wrapper is adopted project-wide.
github_upload.py	151	B606	sabit argümanlar, shell yok; B603 ile aynı güvenli desen.	@niluferbagevi-gif	2026-10-22	N/A - matches the B603 fixed-argv pattern used for process re-exec.
github_upload.py	443	B310	sabit GitHub API host'u.	@niluferbagevi-gif	2026-10-22	N/A - fixed host; revisit if the URL ever becomes user-configurable.
launcher/process.py	13	B404	subprocess module import; all call sites in this file use shell=False with fixed/validated argv lists.	@niluferbagevi-gif	2026-10-22	N/A - required import for controlled subprocess execution.
launcher/process.py	112	B603	komut listesi launcher tarafından güvenli şekilde üretilir.	@niluferbagevi-gif	2026-10-22	N/A - required pattern for controlled subprocess execution; revisit only if a safer wrapper is adopted project-wide.
main.py	19	B404	subprocess module import; all call sites in this file use shell=False with fixed/validated argv lists.	@niluferbagevi-gif	2026-10-22	N/A - required import for controlled subprocess execution.
main.py	466	B603	sabit komut listesi, kullanıcı girdisi eklenmez.	@niluferbagevi-gif	2026-10-22	N/A - required pattern for controlled subprocess execution; revisit only if a safer wrapper is adopted project-wide.
main.py	568	B603	Doctor auto_fix komutu list olarak çalıştırılır, shell kullanılmaz.	@niluferbagevi-gif	2026-10-22	N/A - required pattern for controlled subprocess execution; revisit only if a safer wrapper is adopted project-wide.
main.py	1072	B603	komut listesi launcher tarafından güvenli şekilde üretilir.	@niluferbagevi-gif	2026-10-22	N/A - required pattern for controlled subprocess execution; revisit only if a safer wrapper is adopted project-wide.
managers/code/docker.py	7	B404	subprocess module import; all call sites in this file use shell=False with fixed/validated argv lists.	@niluferbagevi-gif	2026-10-22	N/A - required import for controlled subprocess execution.
managers/code/docker_lifecycle.py	9	B404	subprocess module import; all call sites in this file use shell=False with fixed/validated argv lists.	@niluferbagevi-gif	2026-10-22	N/A - required import for controlled subprocess execution.
managers/code/docker_lifecycle.py	86	B603	argv is a fixed or internally constructed list; shell=False, no shell interpolation of untrusted input.	@niluferbagevi-gif	2026-10-22	N/A - required pattern for controlled subprocess execution; revisit only if a safer wrapper is adopted project-wide.
managers/code/docker_lifecycle.py	177	B603	argv is a fixed or internally constructed list; shell=False, no shell interpolation of untrusted input.	@niluferbagevi-gif	2026-10-22	N/A - required pattern for controlled subprocess execution; revisit only if a safer wrapper is adopted project-wide.
managers/code/docker_lifecycle.py	197	B603	argv is a fixed or internally constructed list; shell=False, no shell interpolation of untrusted input.	@niluferbagevi-gif	2026-10-22	N/A - required pattern for controlled subprocess execution; revisit only if a safer wrapper is adopted project-wide.
managers/code/linter_runners.py	23	B603	argv is a fixed or internally constructed list; shell=False, no shell interpolation of untrusted input.	@niluferbagevi-gif	2026-10-22	N/A - required pattern for controlled subprocess execution; revisit only if a safer wrapper is adopted project-wide.
managers/code/runner.py	10	B404	subprocess module import; all call sites in this file use shell=False with fixed/validated argv lists.	@niluferbagevi-gif	2026-10-22	N/A - required import for controlled subprocess execution.
managers/code/runner.py	218	B603	argv is a fixed or internally constructed list; shell=False, no shell interpolation of untrusted input.	@niluferbagevi-gif	2026-10-22	N/A - required pattern for controlled subprocess execution; revisit only if a safer wrapper is adopted project-wide.
managers/code/test_runner_orchestrator.py	137	B603	argv is a fixed or internally constructed list; shell=False, no shell interpolation of untrusted input.	@niluferbagevi-gif	2026-10-22	N/A - required pattern for controlled subprocess execution; revisit only if a safer wrapper is adopted project-wide.
managers/code_manager.py	13	B404	subprocess module import; all call sites in this file use shell=False with fixed/validated argv lists.	@niluferbagevi-gif	2026-10-22	N/A - required import for controlled subprocess execution.
managers/code_manager.py	566	B603	argv is a fixed or internally constructed list; shell=False, no shell interpolation of untrusted input.	@niluferbagevi-gif	2026-10-22	N/A - required pattern for controlled subprocess execution; revisit only if a safer wrapper is adopted project-wide.
managers/code_manager.py	953	B603	argv is a fixed or internally constructed list; shell=False, no shell interpolation of untrusted input.	@niluferbagevi-gif	2026-10-22	N/A - required pattern for controlled subprocess execution; revisit only if a safer wrapper is adopted project-wide.
managers/jira_manager.py	38	B107	empty-string default for an optional credential parameter; not an actual hardcoded secret value.	@niluferbagevi-gif	2026-10-22	N/A - parameter default, not a stored secret.
managers/jira_manager.py	42	B107	empty-string default for an optional credential parameter; not an actual hardcoded secret value.	@niluferbagevi-gif	2026-10-22	N/A - parameter default, not a stored secret.
managers/slack_manager.py	42	B107	empty-string default for an optional credential parameter; not an actual hardcoded secret value.	@niluferbagevi-gif	2026-10-22	N/A - parameter default, not a stored secret.
managers/slack_manager.py	43	B107	empty-string default for an optional credential parameter; not an actual hardcoded secret value.	@niluferbagevi-gif	2026-10-22	N/A - parameter default, not a stored secret.
managers/system_health.py	19	B404	subprocess module import; all call sites in this file use shell=False with fixed/validated argv lists.	@niluferbagevi-gif	2026-10-22	N/A - required import for controlled subprocess execution.
managers/system_health.py	370	B603	sabit ve kullanıcı girdisi içermeyen komut.	@niluferbagevi-gif	2026-10-22	N/A - required pattern for controlled subprocess execution; revisit only if a safer wrapper is adopted project-wide.
managers/teams_manager.py	34	B107	empty-string default for an optional credential parameter; not an actual hardcoded secret value.	@niluferbagevi-gif	2026-10-22	N/A - parameter default, not a stored secret.
managers/teams_manager.py	37	B107	empty-string default for an optional credential parameter; not an actual hardcoded secret value.	@niluferbagevi-gif	2026-10-22	N/A - parameter default, not a stored secret.
plugins/aws_management_agent.py	9	B404	subprocess module import; all call sites in this file use shell=False with fixed/validated argv lists.	@niluferbagevi-gif	2026-10-22	N/A - required import for controlled subprocess execution.
scripts/ci/check_nosec_inventory.py	136	B603 B607	fixed git subcommand, no shell.	@niluferbagevi-gif	2026-10-22	N/A - required pattern for controlled subprocess execution; revisit only if a safer wrapper is adopted project-wide.
scripts/ci/check_ruff_debt_baseline.py	54	B603	command list is internally constructed, shell=False.	@niluferbagevi-gif	2026-10-22	N/A - required pattern for controlled subprocess execution; revisit only if a safer wrapper is adopted project-wide.
scripts/ci/verify_required_checks.py	35	B603 B607	argv is a fixed or internally constructed list; shell=False, no shell interpolation of untrusted input.	@niluferbagevi-gif	2026-10-22	N/A - required pattern for controlled subprocess execution; revisit only if a safer wrapper is adopted project-wide.
scripts/ci/verify_required_checks.py	104	B310	target URL is a fixed, pinned host (not user-controlled), so urlopen scheme/host validation does not apply.	@niluferbagevi-gif	2026-10-22	N/A - fixed host; revisit if the URL ever becomes user-configurable.
scripts/doctor_production_readiness.py	36	B603	argv is a fixed or internally constructed list; shell=False, no shell interpolation of untrusted input.	@niluferbagevi-gif	2026-10-22	N/A - required pattern for controlled subprocess execution; revisit only if a safer wrapper is adopted project-wide.
scripts/generate_module_notes_index.py	68	B603 B607	fixed git subcommand, no shell.	@niluferbagevi-gif	2026-10-22	N/A - required pattern for controlled subprocess execution; revisit only if a safer wrapper is adopted project-wide.
scripts/install_modules/refresh_remote_checksums.py	44	B310	pinned installer refresh utility	@niluferbagevi-gif	2026-10-22	N/A - fixed host; revisit if the URL ever becomes user-configurable.
scripts/migrate_sqlite_to_pg.py	57	B608	tablo adı kontrollü TABLES listesinden gelir.	@niluferbagevi-gif	2026-10-22	N/A - identifier is validated/allowlisted; would only change if the query builder migrates to a full ORM/parameterized identifier API.
scripts/migrate_sqlite_to_pg.py	63	B608	tablo adı kontrollü TABLES listesinden gelir.	@niluferbagevi-gif	2026-10-22	N/A - identifier is validated/allowlisted; would only change if the query builder migrates to a full ORM/parameterized identifier API.
scripts/migrate_sqlite_to_pg.py	81	B608	SQL built via f-string/format, but the interpolated identifier is validated against an allowlist or is a module-level constant, not user input.	@niluferbagevi-gif	2026-10-22	N/A - identifier is validated/allowlisted; would only change if the query builder migrates to a full ORM/parameterized identifier API.
scripts/migrate_sqlite_to_pg.py	87	B608	SQL built via f-string/format, but the interpolated identifier is validated against an allowlist or is a module-level constant, not user input.	@niluferbagevi-gif	2026-10-22	N/A - identifier is validated/allowlisted; would only change if the query builder migrates to a full ORM/parameterized identifier API.
scripts/sync_postgres_password.py	15	B404	subprocess module import; all call sites in this file use shell=False with fixed/validated argv lists.	@niluferbagevi-gif	2026-10-22	N/A - required import for controlled subprocess execution.
scripts/sync_postgres_password.py	132	B603	Fixed command list; SQL is passed via stdin.	@niluferbagevi-gif	2026-10-22	N/A - required pattern for controlled subprocess execution; revisit only if a safer wrapper is adopted project-wide.
scripts/tools/update_install_module_hash_manifest.py	35	B603 B607	sabit "git" komutu; kullanıcı girdisi shell'e geçmiyor.	@niluferbagevi-gif	2026-10-22	N/A - required pattern for controlled subprocess execution; revisit only if a safer wrapper is adopted project-wide.
tools/audit_imports.py	26	B603	Hardcoded uv/ruff command; no shell.	@niluferbagevi-gif	2026-10-22	N/A - required pattern for controlled subprocess execution; revisit only if a safer wrapper is adopted project-wide.
web/plugins/sandbox.py	172	B102	AST-validated plugin code path with a fail-closed production opt-in gate (see web/plugins/sandbox.py); exec is defense-in-depth, not the sole isolation boundary.	@niluferbagevi-gif	2026-10-22	Tracked in docs/REFACTOR_PLAN.md plugin sandbox hardening item (per-plugin process/container isolation).
web/process_lifecycle.py	24	B112	invalid candidates are skipped deliberately.	@niluferbagevi-gif	2026-10-22	N/A - intentional optional-path behavior; revisit only if the dependency becomes mandatory.
web/process_lifecycle.py	64	B603	safe absolute ps path.	@niluferbagevi-gif	2026-10-22	N/A - required pattern for controlled subprocess execution; revisit only if a safer wrapper is adopted project-wide.
web/routes/hitl.py	102	B105	Empty sentinel; populated from Authorization header.	@niluferbagevi-gif	2026-10-22	N/A - non-secret sentinel/placeholder.
web/routes/project_ops.py	5	B404	subprocess module import; all call sites in this file use shell=False with fixed/validated argv lists.	@niluferbagevi-gif	2026-10-22	N/A - required import for controlled subprocess execution.
web/routes/project_ops.py	67	ALL	reviewed subprocess call using a fixed argv list with shell=False.	@niluferbagevi-gif	2026-10-22	N/A - required pattern for controlled subprocess execution.
